92	132	190
94	134	192
99	138	193
98	133	189
100	134	188
100	133	189
100	134	188
100	133	189
140	159	226
140	159	226
141	160	227
142	161	228
142	161	228
143	162	229
143	162	229
143	162	229
146	165	232
146	165	232
146	165	232
146	165	232
145	164	231
144	163	230
144	163	230
141	163	229
136	161	225
136	163	227
138	165	229
138	165	229
138	165	229
139	166	230
142	169	233
145	172	236
139	166	230
139	166	230
139	166	230
139	166	230
138	165	229
137	164	228
136	163	227
135	163	227
135	163	228
133	163	228
133	163	228
133	163	228
133	163	228
132	162	227
131	161	226
131	161	226
128	158	223
127	157	222
126	156	221
127	157	222
128	158	223
129	159	224
128	158	223
127	157	222
129	161	227
126	160	226
124	158	224
123	157	223
122	156	222
123	157	223
124	158	224
124	158	224
124	158	224
124	158	224
124	158	224
124	158	224
124	158	224
124	158	224
125	159	225
125	159	225
130	161	230
131	162	231
132	163	232
133	164	233
133	164	233
132	163	232
130	161	230
129	160	229
131	162	231
130	161	230
130	161	230
129	160	229
129	160	229
128	159	228
128	159	228
127	158	227
125	158	227
124	157	226
122	155	224
120	153	222
120	153	222
120	153	222
119	152	221
118	151	220
126	159	228
125	158	227
123	156	225
121	154	223
119	152	221
117	150	219
115	148	217
115	148	217
116	146	217
116	146	217
115	145	216
115	145	216
114	143	217
114	143	217
113	142	217
113	142	217
111	139	216
110	138	215
109	136	216
108	135	215
107	134	214
106	133	214
106	133	214
106	134	211
104	134	205
106	138	204
110	142	208
114	146	212
118	150	216
120	152	218
120	155	219
120	155	219
121	156	220
121	156	220
120	157	219
120	157	219
120	157	219
121	158	220
119	159	218
119	159	218
109	150	213
113	154	217
111	152	215
102	143	206
97	138	201
100	141	204
106	147	210
109	150	213
107	148	211
108	149	212
109	150	213
111	152	215
111	152	215
111	152	215
111	152	215
110	151	213
105	149	208
105	150	207
106	151	208
106	151	208
107	152	209
108	153	210
108	153	210
109	154	211
108	153	210
106	151	208
104	149	206
104	149	206
105	150	207
105	150	207
103	148	205
103	146	203
106	146	204
105	145	203
104	144	202
103	143	201
103	143	201
103	143	201
103	143	201
104	144	202
100	140	198
99	139	197
97	137	195
93	133	191
90	130	188
90	130	188
93	133	191
98	137	192
102	135	191
104	135	190
104	135	190
104	135	190
104	135	190
141	159	224
142	160	225
144	162	227
146	164	229
147	165	230
147	165	230
146	164	229
146	164	229
150	168	233
150	168	233
151	169	234
151	169	234
151	169	234
150	168	233
149	167	232
147	167	232
143	168	232
141	168	232
141	168	232
138	165	229
135	162	226
134	161	225
135	162	226
136	163	227
138	165	229
139	166	230
140	167	231
141	168	232
141	168	232
140	167	231
139	166	230
137	165	229
137	165	230
135	165	230
136	166	231
136	166	231
135	165	230
134	164	229
133	163	228
133	163	228
133	163	228
132	162	227
130	160	225
131	161	226
132	162	227
133	163	228
132	162	227
130	160	225
132	164	230
132	164	230
131	163	229
129	161	227
128	160	226
127	159	225
126	158	224
126	158	224
125	157	223
125	157	223
125	157	223
125	157	223
124	156	222
124	156	222
124	156	222
124	156	222
130	161	230
131	162	231
131	162	231
131	162	231
131	162	231
131	162	231
131	162	231
131	162	231
133	164	233
133	164	233
133	164	233
132	163	232
131	162	231
130	161	230
130	161	230
129	160	229
125	158	227
123	156	225
122	155	224
120	153	222
118	151	220
117	150	219
117	150	219
117	150	219
121	154	223
121	154	223
120	153	222
120	153	222
119	152	221
118	151	220
118	151	220
118	151	220
120	151	220
120	151	220
119	150	219
118	149	218
117	147	218
116	146	217
115	144	218
115	144	218
112	141	216
111	140	215
111	139	216
110	138	215
109	137	214
109	136	216
108	135	215
108	136	213
106	136	207
108	140	206
111	143	209
115	147	213
118	150	216
120	152	218
120	155	219
121	156	220
122	157	221
123	158	222
122	159	221
123	160	222
123	160	222
124	161	223
123	163	222
123	163	222
114	155	218
119	160	223
120	161	224
115	156	219
110	151	214
111	152	215
113	154	217
112	153	216
111	152	215
111	152	215
111	152	215
110	151	214
110	151	214
111	152	215
111	152	215
112	153	215
108	152	211
108	153	210
108	153	210
108	153	210
108	153	210
108	153	210
108	153	210
108	153	210
107	152	209
105	150	207
103	148	205
103	148	205
104	149	206
104	149	206
102	147	204
102	145	202
106	146	204
107	145	203
106	144	202
105	143	201
105	143	201
105	143	201
105	143	201
106	144	202
101	139	197
100	138	196
98	136	194
95	133	191
92	130	188
92	130	188
94	132	190
98	135	191
102	137	193
104	138	192
104	138	192
104	138	192
104	138	192
148	166	231
150	168	233
153	171	236
155	173	238
156	174	239
156	174	239
155	173	238
154	172	237
152	170	235
152	170	235
152	170	235
153	171	236
154	172	237
156	174	239
158	176	241
157	177	242
155	180	244
152	179	243
148	175	239
142	169	233
136	163	227
132	159	223
129	156	220
128	155	219
133	160	224
135	162	226
138	165	229
140	167	231
141	168	232
141	168	232
140	167	231
140	167	231
139	167	232
137	167	232
138	168	233
137	167	232
137	167	232
136	166	231
134	164	229
134	164	229
138	168	233
136	166	231
135	165	230
136	166	231
137	167	232
138	168	233
137	167	232
135	165	230
134	163	230
132	164	230
134	163	230
132	164	230
133	162	229
129	161	227
130	159	226
127	159	225
129	158	225
127	159	225
129	158	225
128	160	226
130	159	226
128	160	226
130	159	226
128	160	226
128	159	228
128	159	228
127	158	227
126	157	226
127	158	227
128	159	228
129	160	229
130	161	230
130	161	230
130	161	230
130	161	230
131	162	231
132	163	232
132	163	232
133	164	233
133	164	233
126	159	228
127	160	229
126	159	228
124	157	226
122	155	224
121	154	223
122	155	224
123	156	225
118	151	220
119	152	221
120	153	222
121	154	223
122	155	224
123	156	225
124	157	226
125	158	227
126	157	226
126	157	226
125	156	225
123	154	223
122	153	222
121	151	222
119	149	220
119	148	222
117	146	220
117	146	220
117	146	221
117	146	221
117	146	221
116	145	220
115	143	220
115	144	219
115	146	215
116	148	214
117	149	215
119	151	217
121	153	219
123	155	221
122	157	221
122	157	221
122	157	221
123	158	222
122	159	221
123	160	222
124	161	223
125	162	224
124	164	223
125	165	224
118	159	222
123	164	227
124	165	228
120	161	224
117	158	221
117	158	221
117	158	221
115	156	219
115	156	219
114	155	218
112	153	216
110	151	214
109	150	213
110	151	214
112	153	216
113	154	216
112	154	213
110	155	212
110	155	212
109	154	211
109	154	211
108	153	210
108	153	210
108	153	210
106	151	208
104	149	206
103	148	205
102	147	204
103	148	205
103	148	205
101	146	203
102	145	202
106	146	204
107	145	203
106	144	202
105	143	201
105	143	201
105	143	201
105	143	201
106	144	202
101	139	197
101	139	197
99	137	195
97	135	193
94	132	190
93	131	189
95	133	191
98	135	191
102	137	193
102	138	192
104	138	192
102	138	192
104	138	192
153	171	234
155	173	236
157	175	238
160	178	241
161	179	242
160	178	241
159	177	240
158	176	239
153	171	234
151	169	232
149	167	230
148	166	229
149	167	230
152	170	233
157	175	238
157	178	240
152	174	239
148	173	237
147	172	236
146	171	235
145	170	234
145	170	234
145	170	234
145	170	234
139	164	228
140	165	229
142	167	231
143	168	232
143	168	232
142	167	231
141	166	230
139	166	230
138	166	231
136	166	231
136	166	231
135	165	230
134	164	229
133	163	228
132	162	227
131	161	226
134	164	229
133	163	228
132	162	227
133	163	228
135	165	230
136	166	231
135	165	230
134	164	229
131	160	227
132	161	228
134	161	228
133	162	229
135	162	229
133	162	229
134	161	228
131	160	227
132	159	226
130	159	226
133	160	227
132	161	228
135	162	229
134	163	230
137	164	231
135	164	231
128	159	228
127	158	227
125	156	225
124	155	224
124	155	224
125	156	225
127	158	227
128	159	228
126	157	226
127	158	227
127	158	227
129	160	229
130	161	230
131	162	231
132	163	232
132	163	232
126	159	228
128	161	230
129	162	231
127	160	229
125	158	227
124	157	226
126	159	228
128	161	230
123	156	225
123	156	225
124	157	226
124	157	226
125	158	227
126	159	228
126	159	228
127	160	229
128	160	226
127	159	225
126	158	224
125	157	223
124	156	222
122	153	222
121	152	221
121	151	222
121	151	222
122	152	223
123	152	226
123	152	226
123	152	226
122	151	225
121	150	225
120	149	223
122	153	222
122	154	220
122	154	220
122	154	220
122	154	220
123	155	221
121	156	220
121	156	220
121	156	220
121	156	220
121	158	220
122	159	221
123	160	222
124	161	223
123	163	222
123	163	222
122	160	224
125	163	227
124	162	226
120	158	222
117	155	219
119	157	221
120	158	222
117	155	219
119	157	221
117	155	219
114	152	216
112	150	214
111	149	213
112	150	214
114	152	216
113	154	216
113	155	214
113	156	213
112	155	212
112	155	212
111	154	211
110	153	210
110	153	210
109	152	209
108	151	208
106	149	206
105	148	205
104	147	204
105	148	205
105	148	205
103	146	203
102	145	202
106	146	204
107	145	203
106	144	202
105	143	201
105	143	201
105	143	201
105	143	201
106	144	202
102	140	198
102	140	198
102	140	198
99	137	195
96	134	192
95	133	191
97	135	193
98	137	192
98	135	191
98	136	190
100	136	190
98	136	190
100	136	190
152	170	233
153	171	234
155	173	236
156	174	237
156	174	237
156	174	237
155	173	236
154	172	235
152	170	233
150	168	231
146	164	227
143	161	224
142	160	223
144	162	225
146	164	227
146	167	229
141	163	228
138	163	227
138	163	227
140	165	229
144	169	233
147	172	236
148	173	237
148	173	237
148	173	237
147	172	236
146	171	235
144	169	233
143	168	232
141	166	230
140	165	229
138	165	229
135	163	228
133	163	228
133	163	228
132	162	227
131	161	226
130	160	225
128	158	223
127	157	222
131	161	226
130	160	225
130	160	225
132	162	227
135	165	230
136	166	231
136	166	231
135	165	230
133	160	227
133	160	227
133	160	227
134	161	228
134	161	228
135	162	229
135	162	229
135	162	229
131	158	225
132	159	226
132	159	226
133	160	227
134	161	228
134	161	228
135	162	229
135	162	229
131	160	229
128	159	228
126	157	226
125	156	225
124	155	224
125	156	225
126	157	226
127	158	227
125	156	225
126	157	226
126	157	226
126	157	226
127	158	227
127	158	227
128	159	228
128	159	228
124	157	226
127	160	229
128	161	230
126	159	228
122	155	224
121	154	223
124	157	226
127	160	229
128	161	230
128	161	230
127	160	229
126	159	228
125	158	227
124	157	226
123	156	225
123	156	225
125	157	223
125	157	223
124	156	222
123	155	221
122	154	220
121	153	219
120	152	218
119	150	219
122	153	222
123	154	223
125	156	225
126	157	226
126	156	227
125	155	226
123	153	224
122	152	223
123	154	223
123	155	221
122	154	220
121	153	219
120	152	218
120	152	218
119	154	218
119	154	218
120	155	219
120	155	219
120	157	219
120	157	219
121	158	220
122	159	221
120	160	219
120	160	219
122	161	223
123	161	225
121	159	223
116	154	218
115	153	217
117	155	219
118	156	220
116	154	218
118	156	220
116	154	218
114	152	216
112	150	214
111	149	213
112	150	214
114	152	216
115	154	216
113	155	214
112	155	212
112	155	212
111	154	211
111	154	211
110	153	210
110	153	210
110	153	210
109	152	209
107	150	207
105	148	205
105	148	205
106	149	206
106	149	206
104	147	204
104	144	202
108	146	204
107	145	203
106	144	202
105	143	201
105	143	201
105	143	201
105	143	201
106	144	202
102	140	198
103	141	199
103	141	199
100	138	196
98	136	194
96	134	192
97	135	193
99	138	193
97	134	190
97	135	189
97	135	189
97	135	189
97	135	189
154	172	233
153	171	232
153	171	232
153	171	232
153	171	232
152	170	231
152	170	231
152	170	231
153	171	232
152	170	231
151	169	230
149	167	228
147	165	226
146	164	225
146	164	225
145	164	225
144	167	229
139	164	226
137	162	224
138	163	225
141	166	228
142	167	229
142	167	229
140	165	227
148	173	235
146	171	233
144	169	231
142	167	229
141	166	228
141	166	228
142	167	229
141	168	232
138	166	231
138	166	231
137	165	230
137	165	230
135	163	228
134	162	227
132	160	225
131	159	224
133	161	226
133	161	226
133	161	226
135	163	228
139	167	232
142	170	235
142	170	235
141	169	234
138	164	231
137	163	230
136	162	229
135	161	228
134	160	227
135	161	228
136	162	229
137	163	230
134	160	227
134	160	227
133	159	226
133	159	226
132	158	225
132	158	225
131	157	224
130	157	224
130	159	228
127	158	227
125	156	225
124	155	224
123	154	223
122	153	222
122	153	222
122	153	222
122	153	222
122	153	222
123	154	223
124	155	224
126	157	226
127	158	227
128	159	228
128	159	228
124	157	226
127	160	229
128	161	230
124	157	226
118	151	220
116	149	218
118	151	220
121	154	223
125	158	227
124	157	226
124	157	226
123	156	225
123	156	225
122	155	224
122	155	224
121	154	223
123	155	221
123	155	220
122	154	219
122	154	219
121	153	218
121	153	218
120	152	217
120	152	218
124	156	222
125	157	223
127	159	225
128	160	226
128	159	228
127	158	227
125	156	225
124	155	224
121	153	219
120	152	218
119	151	217
119	151	217
119	151	217
120	152	218
119	154	218
120	155	219
120	155	219
120	155	219
120	157	219
120	157	219
120	157	219
120	157	219
118	158	217
118	158	217
120	159	221
122	161	223
120	159	221
116	155	217
116	155	217
118	157	219
116	155	217
112	151	213
115	154	216
114	153	215
113	152	214
112	151	213
112	151	213
112	151	213
114	153	215
114	153	215
111	153	212
111	154	211
111	154	211
111	154	211
110	153	210
110	153	210
110	153	210
110	153	210
110	153	210
108	151	208
106	149	206
106	149	206
107	150	207
107	150	207
105	148	205
105	145	203
108	146	204
108	145	203
107	144	202
106	143	201
106	143	201
106	143	201
106	143	201
107	144	202
102	139	197
103	140	198
103	140	198
101	138	196
98	135	193
97	134	192
97	134	192
98	135	191
96	135	190
96	136	189
96	136	189
96	136	189
96	136	189
157	175	236
156	174	235
155	173	234
154	172	233
153	171	232
153	171	232
153	171	232
153	171	232
153	171	232
155	173	234
157	175	236
158	176	237
158	176	237
156	174	235
153	171	232
150	169	230
151	174	236
146	171	233
143	168	230
143	168	230
146	171	233
147	172	234
145	170	232
143	168	230
140	165	227
139	164	226
137	162	224
137	162	224
138	163	225
142	167	229
145	170	232
148	173	235
144	171	235
143	171	236
143	171	236
142	170	235
140	168	233
139	167	232
137	165	230
136	164	229
131	159	224
130	158	223
131	159	224
134	162	227
138	166	231
141	169	234
142	170	235
141	169	234
142	168	235
140	166	233
138	164	231
135	161	228
134	160	227
134	160	227
136	162	229
137	163	230
137	163	230
136	162	229
135	161	228
133	159	226
131	157	224
129	155	222
128	154	221
126	153	220
127	156	225
124	155	224
123	154	223
121	152	221
120	151	220
118	149	218
117	148	217
116	147	216
116	147	216
117	148	217
120	151	220
123	154	223
126	157	226
129	160	229
132	163	232
133	164	233
127	160	229
129	162	231
129	162	231
124	157	226
116	149	218
112	145	214
114	147	216
117	150	219
116	149	218
116	149	218
118	151	220
119	152	221
121	154	223
122	155	224
123	156	225
124	158	224
123	155	221
123	155	220
123	155	220
123	155	220
123	155	220
123	155	220
123	155	220
123	155	220
126	158	224
127	159	225
129	161	227
131	163	229
131	163	229
130	162	227
128	160	226
126	158	224
119	151	217
119	151	217
119	151	217
119	151	217
120	152	218
122	154	220
122	157	221
124	159	223
121	156	220
121	156	220
120	157	219
120	157	219
120	157	219
119	156	218
117	157	216
117	157	216
118	157	219
121	160	222
121	160	222
118	157	219
118	157	219
119	158	220
116	155	217
110	149	211
113	152	214
113	152	214
113	152	214
112	151	213
112	151	213
113	152	214
113	152	214
114	154	213
112	152	210
110	153	210
110	153	210
110	153	210
110	153	210
110	153	210
110	153	210
110	153	210
110	153	210
109	152	209
107	150	207
107	150	207
108	151	208
107	150	207
106	149	206
106	146	204
108	146	204
108	145	203
107	144	202
106	143	201
106	143	201
106	143	201
106	143	201
107	144	202
101	138	196
102	139	197
102	139	197
100	137	195
98	135	193
96	133	191
96	133	191
97	134	190
97	136	191
97	137	190
97	137	190
97	137	190
97	137	190
160	178	237
160	178	237
158	176	235
154	172	231
151	169	228
150	168	227
151	169	228
153	171	230
152	170	229
156	174	233
161	179	238
165	183	242
167	185	244
167	185	244
165	183	242
162	182	240
160	181	242
157	181	241
155	179	239
153	177	237
152	176	236
151	175	235
150	174	234
150	174	234
146	170	230
147	171	231
149	173	233
150	174	234
150	174	234
149	173	233
148	172	232
145	170	232
142	169	233
144	170	236
146	172	238
148	174	240
148	174	240
146	172	238
143	169	235
141	167	233
139	165	231
137	163	229
137	163	229
141	167	233
146	172	238
148	174	240
143	169	235
138	164	230
136	162	229
134	160	227
130	156	223
128	154	221
128	154	221
130	156	223
134	160	227
136	162	229
143	169	236
144	170	237
143	169	236
140	166	233
136	162	229
134	160	227
133	159	226
132	159	226
129	158	227
127	158	227
127	158	227
126	157	226
125	156	225
124	155	224
122	153	222
121	152	221
121	152	221
121	152	221
121	152	221
121	152	221
123	154	223
124	155	224
126	157	226
127	158	227
122	155	224
122	155	224
123	156	225
123	156	225
123	156	225
124	157	226
124	157	226
124	157	226
122	155	224
122	155	224
121	154	223
120	153	222
119	152	221
117	150	219
117	150	219
116	150	216
120	152	218
120	152	217
120	152	217
121	153	218
122	154	219
122	154	219
122	154	219
123	155	220
122	154	219
123	155	220
125	157	222
125	157	222
125	157	222
123	156	219
122	154	219
121	153	218
120	152	218
120	152	218
120	152	218
120	152	218
120	152	218
121	153	219
119	154	218
119	154	218
120	155	219
121	156	220
120	157	219
121	158	220
121	158	220
121	158	220
118	158	217
117	157	216
116	153	213
118	155	215
120	157	217
121	158	218
121	158	218
120	157	217
118	155	215
117	154	214
120	157	217
119	156	216
118	155	215
117	154	214
117	154	214
117	154	214
118	155	215
116	156	215
111	151	209
111	151	209
112	152	210
112	152	210
111	151	209
110	150	208
109	149	207
109	149	207
114	154	212
112	152	210
110	150	208
109	149	207
109	149	207
109	149	207
106	146	204
104	144	202
108	146	204
108	145	203
107	144	202
106	143	201
105	142	200
105	142	200
105	142	200
105	142	200
103	140	198
102	139	197
101	138	196
100	137	195
98	135	193
97	134	192
96	133	191
95	132	188
94	133	188
94	134	187
95	135	188
95	135	188
95	135	188
154	172	231
156	174	233
157	175	234
156	174	233
154	172	231
152	170	229
153	171	230
154	172	231
154	172	231
155	173	232
157	175	234
159	177	236
159	177	236
158	176	235
157	175	234
155	175	233
159	180	241
156	180	240
154	178	238
152	176	236
151	175	235
151	175	235
151	175	235
152	176	236
149	173	233
149	173	233
149	173	233
147	171	231
145	169	229
142	166	226
140	164	224
136	161	223
134	159	223
133	159	225
136	162	228
138	164	230
140	166	232
140	166	232
139	165	231
138	164	230
133	159	225
132	158	224
132	158	224
136	162	228
142	168	234
144	170	236
141	167	233
136	162	228
134	160	227
133	159	226
130	156	223
129	155	222
129	155	222
131	157	224
133	159	226
135	161	228
132	158	225
133	159	226
135	161	228
135	161	228
134	160	227
134	160	227
135	161	228
136	163	230
128	157	226
126	157	226
126	157	226
126	157	226
126	157	226
125	156	225
124	155	224
123	154	223
122	153	222
122	153	222
122	153	222
122	153	222
123	154	223
124	155	224
125	156	225
126	157	226
126	159	228
125	158	227
124	157	226
123	156	225
122	155	224
121	154	223
120	153	222
120	153	222
118	151	220
118	151	220
119	152	221
119	152	221
119	152	221
120	153	222
120	153	222
120	153	222
120	152	218
120	152	217
121	153	219
121	153	218
122	154	219
122	154	219
122	154	219
123	155	220
123	155	220
123	155	220
123	155	220
123	155	220
122	155	218
121	154	217
120	153	216
120	153	216
119	151	217
119	151	217
119	151	217
118	150	216
118	150	216
117	149	215
115	150	214
114	149	213
116	151	215
117	152	216
117	154	216
119	156	218
120	157	219
121	158	220
119	159	218
119	159	218
121	158	218
121	158	218
122	159	219
123	160	220
122	159	219
121	158	218
120	157	217
119	156	216
118	155	215
118	155	215
117	154	214
117	154	214
117	154	214
118	155	215
118	155	215
119	156	216
118	156	214
117	157	215
117	157	215
117	157	215
117	157	215
116	156	214
115	155	213
114	154	212
113	153	211
111	151	209
109	149	207
108	148	206
109	149	207
108	148	206
106	146	204
106	144	202
106	143	201
105	142	200
104	141	199
103	140	198
103	140	198
102	139	197
103	140	198
103	140	198
102	139	197
102	139	197
101	138	196
100	137	195
98	135	193
97	134	192
96	133	191
96	133	189
95	132	188
95	135	188
95	135	188
95	135	188
94	134	187
157	174	231
159	176	233
162	179	236
164	181	238
163	180	237
162	179	236
162	179	236
163	180	237
164	181	238
163	180	237
162	179	236
161	178	235
160	177	234
161	178	235
162	179	236
161	179	238
157	178	239
153	177	237
151	175	235
148	172	232
147	171	231
147	171	231
149	173	233
150	174	234
152	176	236
152	176	236
150	174	234
148	172	232
145	169	229
142	166	226
139	163	223
136	161	223
136	161	225
135	161	227
136	162	228
137	163	229
138	164	230
139	165	231
139	165	231
140	166	232
134	160	226
133	159	225
132	158	224
135	161	227
139	165	231
139	165	231
136	162	228
133	159	225
130	157	224
130	157	224
129	156	223
129	156	223
130	157	224
131	158	225
132	159	226
133	160	227
136	163	230
137	164	231
137	164	231
136	163	230
133	160	227
132	159	226
132	159	226
133	160	227
126	155	224
125	156	225
126	157	226
126	157	226
127	158	227
127	158	227
126	157	226
126	157	226
125	156	225
125	156	225
124	155	224
124	155	224
124	155	224
124	155	224
125	156	225
125	156	225
125	158	227
125	158	227
124	157	226
123	156	225
122	155	224
121	154	223
120	153	222
119	152	221
120	153	222
120	153	222
120	153	222
120	153	222
121	154	223
121	154	223
121	154	223
121	154	223
120	151	220
120	152	218
120	151	220
120	152	218
121	153	219
121	153	219
121	153	219
121	153	219
123	155	220
122	154	219
121	153	218
120	152	217
119	152	215
118	151	214
118	151	214
118	151	214
118	150	216
118	150	216
117	149	215
116	148	214
115	147	213
113	145	211
111	146	210
110	145	209
111	146	210
113	148	212
114	151	213
117	154	216
119	156	218
121	158	220
119	159	218
120	160	219
123	160	220
123	159	219
123	159	219
123	159	219
122	158	218
121	157	217
121	157	217
120	156	216
119	155	215
119	155	215
118	154	214
118	154	214
118	154	214
118	154	214
119	155	215
119	156	216
116	154	212
116	154	212
117	155	213
117	155	213
116	154	212
115	153	211
114	152	210
114	152	210
114	152	210
112	150	208
110	148	206
109	147	205
110	148	206
109	147	205
107	145	203
105	143	201
104	141	199
106	140	199
105	139	198
104	138	197
104	138	197
104	138	197
105	139	198
105	139	198
104	138	197
103	137	196
103	137	196
102	136	195
100	134	193
99	133	192
99	133	192
96	133	189
96	133	189
96	134	188
96	134	188
95	133	187
95	133	187
161	178	235
163	180	237
165	182	239
165	182	239
164	181	238
164	181	238
165	182	239
167	184	241
165	182	239
163	180	237
160	177	234
158	175	232
159	176	233
161	178	235
165	182	239
165	184	241
156	178	236
152	176	236
148	172	232
145	169	229
143	167	227
143	167	227
144	168	228
145	169	229
152	176	236
152	176	236
151	175	235
151	175	235
150	174	234
149	173	233
148	172	232
147	170	232
145	170	234
142	168	234
141	167	233
139	165	231
139	165	231
139	165	231
139	165	231
140	166	232
143	169	235
141	167	233
139	165	231
138	164	230
139	165	231
137	163	229
133	159	225
130	156	222
129	156	223
127	156	223
130	157	224
129	158	225
132	159	226
131	160	227
133	160	227
131	160	227
138	165	232
137	166	233
139	166	233
134	163	230
133	160	227
129	158	225
131	158	225
130	159	226
123	154	223
124	155	224
126	157	226
127	158	227
128	159	228
128	159	228
128	159	228
128	159	228
127	158	227
127	158	227
126	157	226
125	156	225
124	155	224
124	155	224
124	155	224
125	156	225
121	154	223
121	154	223
121	154	223
121	154	223
122	155	224
122	155	224
122	155	224
122	155	224
124	157	226
123	156	225
123	156	225
121	154	223
120	153	222
119	152	221
118	151	220
118	151	220
118	149	218
118	149	218
118	148	219
118	149	218
118	149	218
118	150	216
118	150	216
118	150	216
123	155	221
122	154	219
120	152	217
118	150	215
116	149	212
116	149	212
117	150	213
118	151	214
117	149	215
117	149	215
116	148	214
115	147	213
114	146	212
114	146	212
111	146	210
111	146	210
112	147	211
113	148	212
114	151	213
117	154	216
119	156	218
120	157	219
119	159	218
119	159	218
120	156	216
120	156	216
119	155	215
119	155	215
119	155	215
120	156	216
121	157	217
121	157	217
121	157	217
120	156	216
119	155	215
118	154	214
117	153	213
117	153	213
117	153	213
117	153	213
112	150	208
113	151	209
113	151	209
113	151	209
113	151	209
112	150	208
111	149	207
110	148	206
112	150	208
111	149	207
109	147	205
109	147	205
109	147	205
109	147	205
107	145	203
105	143	201
108	142	201
107	141	200
106	140	199
106	140	199
106	140	199
106	140	199
107	141	200
107	141	200
103	137	196
102	136	195
102	136	195
101	135	194
101	135	194
100	134	193
100	134	193
99	134	190
99	134	190
97	135	189
98	134	188
95	133	187
96	132	186
167	184	240
166	183	239
165	182	238
162	179	235
160	177	233
161	178	234
165	182	238
168	185	241
165	182	238
162	179	235
158	175	231
155	172	228
155	172	228
157	174	230
160	177	233
161	180	237
160	180	238
156	178	236
153	175	233
149	171	229
147	169	227
146	168	226
146	168	226
147	169	227
151	173	231
151	173	231
150	172	230
150	172	230
150	172	230
