125	160	226	1
124	159	227	1
122	157	223	1
120	155	223	1
118	153	219	1
116	151	219	1
115	150	218	1
113	145	216	1
115	145	216	1
115	145	216	1
115	145	216	1
115	144	218	1
114	143	217	1
114	143	218	1
114	143	218	1
113	142	217	1
112	140	217	1
111	139	216	1
109	137	214	1
108	135	215	1
108	135	215	1
108	135	215	1
108	136	213	1
107	137	208	1
109	141	207	1
113	145	211	1
117	149	215	1
120	152	218	1
122	154	220	1
121	155	221	1
122	157	221	1
119	153	219	1
119	154	218	1
118	154	218	1
118	154	218	1
118	154	218	1
117	153	217	1
117	154	216	1
115	154	216	1
106	147	209	1
107	148	210	1
102	143	206	1
92	133	195	1
86	127	190	1
91	132	194	1
101	142	205	1
106	147	209	1
103	144	207	1
105	146	208	1
108	149	212	1
111	152	214	1
114	152	216	1
112	153	215	1
112	150	214	1
109	150	212	1
105	147	206	1
103	148	205	1
106	149	206	1
105	150	207	1
108	151	208	1
108	153	210	1
110	153	210	1
109	154	211	1
110	153	210	1
107	152	209	1
107	150	207	1
105	150	207	1
108	151	208	1
105	150	207	1
106	149	206	1
104	147	204	1
104	147	204	1
103	146	203	1
102	145	202	1
101	144	201	1
101	144	201	1
101	144	201	1
101	144	201	1
102	145	202	1
101	141	199	1
100	140	198	1
98	138	196	1
94	134	192	1
91	131	189	1
92	132	190	1
94	134	192	1
99	138	193	1
98	133	189	1
100	134	188	1
100	133	189	1
100	134	188	1
100	133	189	1
140	159	226	1
140	159	226	1
141	160	227	1
142	161	228	1
142	161	228	1
143	162	229	1
143	162	229	1
143	162	229	1
146	165	232	1
146	165	232	1
146	165	232	1
146	165	232	1
145	164	231	1
144	163	230	1
144	163	230	1
141	163	229	1
136	161	225	1
136	163	227	1
138	165	229	1
138	165	229	1
138	165	229	1
139	166	230	1
142	169	233	1
145	172	236	1
139	166	230	1
139	166	230	1
139	166	230	1
139	166	230	1
138	165	229	1
137	164	228	1
136	163	227	1
135	163	227	1
135	163	228	1
133	163	228	1
133	163	228	1
133	163	228	1
133	163	228	1
132	162	227	1
131	161	226	1
131	161	226	1
128	158	223	1
127	157	222	1
126	156	221	1
127	157	222	1
128	158	223	1
129	159	224	1
128	158	223	1
127	157	222	1
129	161	227	1
126	160	226	1
124	158	224	1
123	157	223	1
122	156	222	1
123	157	223	1
124	158	224	1
124	158	224	1
124	158	224	1
124	158	224	1
124	158	224	1
124	158	224	1
124	158	224	1
124	158	224	1
125	159	225	1
125	159	225	1
130	161	230	1
131	162	231	1
132	163	232	1
133	164	233	1
133	164	233	1
132	163	232	1
130	161	230	1
129	160	229	1
131	162	231	1
130	161	230	1
130	161	230	1
129	160	229	1
129	160	229	1
128	159	228	1
128	159	228	1
127	158	227	1
125	158	227	1
124	157	226	1
122	155	224	1
120	153	222	1
120	153	222	1
120	153	222	1
119	152	221	1
118	151	220	1
126	159	228	1
125	158	227	1
123	156	225	1
121	154	223	1
119	152	221	1
117	150	219	1
115	148	217	1
115	148	217	1
116	146	217	1
116	146	217	1
115	145	216	1
115	145	216	1
114	143	217	1
114	143	217	1
113	142	217	1
113	142	217	1
111	139	216	1
110	138	215	1
109	136	216	1
108	135	215	1
107	134	214	1
106	133	214	1
106	133	214	1
106	134	211	1
104	134	205	1
106	138	204	1
110	142	208	1
114	146	212	1
118	150	216	1
120	152	218	1
120	155	219	1
120	155	219	1
121	156	220	1
121	156	220	1
120	157	219	1
120	157	219	1
120	157	219	1
121	158	220	1
119	159	218	1
119	159	218	1
109	150	213	1
113	154	217	1
111	152	215	1
102	143	206	1
97	138	201	1
100	141	204	1
106	147	210	1
109	150	213	1
107	148	211	1
108	149	212	1
109	150	213	1
111	152	215	1
111	152	215	1
111	152	215	1
111	152	215	1
110	151	213	1
105	149	208	1
105	150	207	1
106	151	208	1
106	151	208	1
107	152	209	1
108	153	210	1
108	153	210	1
109	154	211	1
108	153	210	1
106	151	208	1
104	149	206	1
104	149	206	1
105	150	207	1
105	150	207	1
103	148	205	1
103	146	203	1
106	146	204	1
105	145	203	1
104	144	202	1
103	143	201	1
103	143	201	1
103	143	201	1
103	143	201	1
104	144	202	1
100	140	198	1
99	139	197	1
97	137	195	1
93	133	191	1
90	130	188	1
90	130	188	1
93	133	191	1
98	137	192	1
102	135	191	1
104	135	190	1
104	135	190	1
104	135	190	1
104	135	190	1
141	159	224	1
142	160	225	1
144	162	227	1
146	164	229	1
147	165	230	1
147	165	230	1
146	164	229	1
146	164	229	1
150	168	233	1
150	168	233	1
151	169	234	1
151	169	234	1
151	169	234	1
150	168	233	1
149	167	232	1
147	167	232	1
143	168	232	1
141	168	232	1
141	168	232	1
138	165	229	1
135	162	226	1
134	161	225	1
135	162	226	1
136	163	227	1
138	165	229	1
139	166	230	1
140	167	231	1
141	168	232	1
141	168	232	1
140	167	231	1
139	166	230	1
137	165	229	1
137	165	230	1
135	165	230	1
136	166	231	1
136	166	231	1
135	165	230	1
134	164	229	1
133	163	228	1
133	163	228	1
133	163	228	1
132	162	227	1
130	160	225	1
131	161	226	1
132	162	227	1
133	163	228	1
132	162	227	1
130	160	225	1
132	164	230	1
132	164	230	1
131	163	229	1
129	161	227	1
128	160	226	1
127	159	225	1
126	158	224	1
126	158	224	1
125	157	223	1
125	157	223	1
125	157	223	1
125	157	223	1
124	156	222	1
124	156	222	1
124	156	222	1
124	156	222	1
130	161	230	1
131	162	231	1
131	162	231	1
131	162	231	1
131	162	231	1
131	162	231	1
131	162	231	1
131	162	231	1
133	164	233	1
133	164	233	1
133	164	233	1
132	163	232	1
131	162	231	1
130	161	230	1
130	161	230	1
129	160	229	1
125	158	227	1
123	156	225	1
122	155	224	1
120	153	222	1
118	151	220	1
117	150	219	1
117	150	219	1
117	150	219	1
121	154	223	1
121	154	223	1
120	153	222	1
120	153	222	1
119	152	221	1
118	151	220	1
118	151	220	1
118	151	220	1
120	151	220	1
120	151	220	1
119	150	219	1
118	149	218	1
117	147	218	1
116	146	217	1
115	144	218	1
115	144	218	1
112	141	216	1
111	140	215	1
111	139	216	1
110	138	215	1
109	137	214	1
109	136	216	1
108	135	215	1
108	136	213	1
106	136	207	1
108	140	206	1
111	143	209	1
115	147	213	1
118	150	216	1
120	152	218	1
120	155	219	1
121	156	220	1
122	157	221	1
123	158	222	1
122	159	221	1
123	160	222	1
123	160	222	1
124	161	223	1
123	163	222	1
123	163	222	1
114	155	218	1
119	160	223	1
120	161	224	1
115	156	219	1
110	151	214	1
111	152	215	1
113	154	217	1
112	153	216	1
111	152	215	1
111	152	215	1
111	152	215	1
110	151	214	1
110	151	214	1
111	152	215	1
111	152	215	1
112	153	215	1
108	152	211	1
108	153	210	1
108	153	210	1
108	153	210	1
108	153	210	1
108	153	210	1
108	153	210	1
108	153	210	1
107	152	209	1
105	150	207	1
103	148	205	1
103	148	205	1
104	149	206	1
104	149	206	1
102	147	204	1
102	145	202	1
106	146	204	1
107	145	203	1
106	144	202	1
105	143	201	1
105	143	201	1
105	143	201	1
105	143	201	1
106	144	202	1
101	139	197	1
100	138	196	1
98	136	194	1
95	133	191	1
92	130	188	1
92	130	188	1
94	132	190	1
98	135	191	1
102	137	193	1
104	138	192	1
104	138	192	1
104	138	192	1
104	138	192	1
148	166	231	1
150	168	233	1
153	171	236	1
155	173	238	1
156	174	239	1
156	174	239	1
155	173	238	1
154	172	237	1
152	170	235	1
152	170	235	1
152	170	235	1
153	171	236	1
154	172	237	1
156	174	239	1
158	176	241	1
157	177	242	1
155	180	244	1
152	179	243	1
148	175	239	1
142	169	233	1
136	163	227	1
132	159	223	1
129	156	220	1
128	155	219	1
133	160	224	1
135	162	226	1
138	165	229	1
140	167	231	1
141	168	232	1
141	168	232	1
140	167	231	1
140	167	231	1
139	167	232	1
137	167	232	1
138	168	233	1
137	167	232	1
137	167	232	1
136	166	231	1
134	164	229	1
134	164	229	1
138	168	233	1
136	166	231	1
135	165	230	1
136	166	231	1
137	167	232	1
138	168	233	1
137	167	232	1
135	165	230	1
134	163	230	1
132	164	230	1
134	163	230	1
132	164	230	1
133	162	229	1
129	161	227	1
130	159	226	1
127	159	225	1
129	158	225	1
127	159	225	1
129	158	225	1
128	160	226	1
130	159	226	1
128	160	226	1
130	159	226	1
128	160	226	1
128	159	228	1
128	159	228	1
127	158	227	1
126	157	226	1
127	158	227	1
128	159	228	1
129	160	229	1
130	161	230	1
130	161	230	1
130	161	230	1
130	161	230	1
131	162	231	1
132	163	232	1
132	163	232	1
133	164	233	1
133	164	233	1
126	159	228	1
127	160	229	1
126	159	228	1
124	157	226	1
122	155	224	1
121	154	223	1
122	155	224	1
123	156	225	1
118	151	220	1
119	152	221	1
120	153	222	1
121	154	223	1
122	155	224	1
123	156	225	1
124	157	226	1
125	158	227	1
126	157	226	1
126	157	226	1
125	156	225	1
123	154	223	1
122	153	222	1
121	151	222	1
119	149	220	1
119	148	222	1
117	146	220	1
117	146	220	1
117	146	221	1
117	146	221	1
117	146	221	1
116	145	220	1
115	143	220	1
115	144	219	1
115	146	215	1
116	148	214	1
117	149	215	1
119	151	217	1
121	153	219	1
123	155	221	1
122	157	221	1
122	157	221	1
122	157	221	1
123	158	222	1
122	159	221	1
123	160	222	1
124	161	223	1
125	162	224	1
124	164	223	1
125	165	224	1
118	159	222	1
123	164	227	1
124	165	228	1
120	161	224	1
117	158	221	1
117	158	221	1
117	158	221	1
115	156	219	1
115	156	219	1
114	155	218	1
112	153	216	1
110	151	214	1
109	150	213	1
110	151	214	1
112	153	216	1
113	154	216	1
112	154	213	1
110	155	212	1
110	155	212	1
109	154	211	1
109	154	211	1
108	153	210	1
108	153	210	1
108	153	210	1
106	151	208	1
104	149	206	1
103	148	205	1
102	147	204	1
103	148	205	1
103	148	205	1
101	146	203	1
102	145	202	1
106	146	204	1
107	145	203	1
106	144	202	1
105	143	201	1
105	143	201	1
105	143	201	1
105	143	201	1
106	144	202	1
101	139	197	1
101	139	197	1
99	137	195	1
97	135	193	1
94	132	190	1
93	131	189	1
95	133	191	1
98	135	191	1
102	137	193	1
102	138	192	1
104	138	192	1
102	138	192	1
104	138	192	1
153	171	234	1
155	173	236	1
157	175	238	1
160	178	241	1
161	179	242	1
160	178	241	1
159	177	240	1
158	176	239	1
153	171	234	1
151	169	232	1
149	167	230	1
148	166	229	1
149	167	230	1
152	170	233	1
157	175	238	1
157	178	240	1
152	174	239	1
148	173	237	1
147	172	236	1
146	171	235	1
145	170	234	1
145	170	234	1
145	170	234	1
145	170	234	1
139	164	228	1
140	165	229	1
142	167	231	1
143	168	232	1
143	168	232	1
142	167	231	1
141	166	230	1
139	166	230	1
138	166	231	1
136	166	231	1
136	166	231	1
135	165	230	1
134	164	229	1
133	163	228	1
132	162	227	1
131	161	226	1
134	164	229	1
133	163	228	1
132	162	227	1
133	163	228	1
135	165	230	1
136	166	231	1
135	165	230	1
134	164	229	1
131	160	227	1
132	161	228	1
134	161	228	1
133	162	229	1
135	162	229	1
133	162	229	1
134	161	228	1
131	160	227	1
132	159	226	1
130	159	226	1
133	160	227	1
132	161	228	1
135	162	229	1
134	163	230	1
137	164	231	1
135	164	231	1
128	159	228	1
127	158	227	1
125	156	225	1
124	155	224	1
124	155	224	1
125	156	225	1
127	158	227	1
128	159	228	1
126	157	226	1
127	158	227	1
127	158	227	1
129	160	229	1
130	161	230	1
131	162	231	1
132	163	232	1
132	163	232	1
126	159	228	1
128	161	230	1
129	162	231	1
127	160	229	1
125	158	227	1
124	157	226	1
126	159	228	1
128	161	230	1
123	156	225	1
123	156	225	1
124	157	226	1
124	157	226	1
125	158	227	1
126	159	228	1
126	159	228	1
127	160	229	1
128	160	226	1
127	159	225	1
126	158	224	1
125	157	223	1
124	156	222	1
122	153	222	1
121	152	221	1
121	151	222	1
121	151	222	1
122	152	223	1
123	152	226	1
123	152	226	1
123	152	226	1
122	151	225	1
121	150	225	1
120	149	223	1
122	153	222	1
122	154	220	1
122	154	220	1
122	154	220	1
122	154	220	1
123	155	221	1
121	156	220	1
121	156	220	1
121	156	220	1
121	156	220	1
121	158	220	1
122	159	221	1
123	160	222	1
124	161	223	1
123	163	222	1
123	163	222	1
122	160	224	1
125	163	227	1
124	162	226	1
120	158	222	1
117	155	219	1
119	157	221	1
120	158	222	1
117	155	219	1
119	157	221	1
117	155	219	1
114	152	216	1
112	150	214	1
111	149	213	1
112	150	214	1
114	152	216	1
113	154	216	1
113	155	214	1
113	156	213	1
112	155	212	1
112	155	212	1
111	154	211	1
110	153	210	1
110	153	210	1
109	152	209	1
108	151	208	1
106	149	206	1
105	148	205	1
104	147	204	1
105	148	205	1
105	148	205	1
103	146	203	1
102	145	202	1
106	146	204	1
107	145	203	1
106	144	202	1
105	143	201	1
105	143	201	1
105	143	201	1
105	143	201	1
106	144	202	1
102	140	198	1
102	140	198	1
102	140	198	1
99	137	195	1
96	134	192	1
95	133	191	1
97	135	193	1
98	137	192	1
98	135	191	1
98	136	190	1
100	136	190	1
98	136	190	1
100	136	190	1
152	170	233	1
153	171	234	1
155	173	236	1
156	174	237	1
156	174	237	1
156	174	237	1
155	173	236	1
154	172	235	1
152	170	233	1
150	168	231	1
146	164	227	1
143	161	224	1
142	160	223	1
144	162	225	1
146	164	227	1
146	167	229	1
141	163	228	1
138	163	227	1
138	163	227	1
140	165	229	1
144	169	233	1
147	172	236	1
148	173	237	1
148	173	237	1
148	173	237	1
147	172	236	1
146	171	235	1
144	169	233	1
143	168	232	1
141	166	230	1
140	165	229	1
138	165	229	1
135	163	228	1
133	163	228	1
133	163	228	1
132	162	227	1
131	161	226	1
130	160	225	1
128	158	223	1
127	157	222	1
131	161	226	1
130	160	225	1
130	160	225	1
132	162	227	1
135	165	230	1
136	166	231	1
136	166	231	1
135	165	230	1
133	160	227	1
133	160	227	1
133	160	227	1
134	161	228	1
134	161	228	1
135	162	229	1
135	162	229	1
135	162	229	1
131	158	225	1
132	159	226	1
132	159	226	1
133	160	227	1
134	161	228	1
134	161	228	1
135	162	229	1
135	162	229	1
131	160	229	1
128	159	228	1
126	157	226	1
125	156	225	1
124	155	224	1
125	156	225	1
126	157	226	1
127	158	227	1
125	156	225	1
126	157	226	1
126	157	226	1
126	157	226	1
127	158	227	1
127	158	227	1
128	159	228	1
128	159	228	1
124	157	226	1
127	160	229	1
128	161	230	1
126	159	228	1
122	155	224	1
121	154	223	1
124	157	226	1
127	160	229	1
128	161	230	1
128	161	230	1
127	160	229	1
126	159	228	1
125	158	227	1
124	157	226	1
123	156	225	1
123	156	225	1
125	157	223	1
125	157	223	1
124	156	222	1
123	155	221	1
122	154	220	1
121	153	219	1
120	152	218	1
119	150	219	1
122	153	222	1
123	154	223	1
125	156	225	1
126	157	226	1
126	156	227	1
125	155	226	1
123	153	224	1
122	152	223	1
123	154	223	1
123	155	221	1
122	154	220	1
121	153	219	1
120	152	218	1
120	152	218	1
119	154	218	1
119	154	218	1
120	155	219	1
120	155	219	1
120	157	219	1
120	157	219	1
121	158	220	1
122	159	221	1
120	160	219	1
120	160	219	1
122	161	223	1
123	161	225	1
121	159	223	1
116	154	218	1
115	153	217	1
117	155	219	1
118	156	220	1
116	154	218	1
118	156	220	1
116	154	218	1
114	152	216	1
112	150	214	1
111	149	213	1
112	150	214	1
114	152	216	1
115	154	216	1
113	155	214	1
112	155	212	1
112	155	212	1
111	154	211	1
111	154	211	1
110	153	210	1
110	153	210	1
110	153	210	1
109	152	209	1
107	150	207	1
105	148	205	1
105	148	205	1
106	149	206	1
106	149	206	1
104	147	204	1
104	144	202	1
108	146	204	1
107	145	203	1
106	144	202	1
105	143	201	1
105	143	201	1
105	143	201	1
105	143	201	1
106	144	202	1
102	140	198	1
103	141	199	1
103	141	199	1
100	138	196	1
98	136	194	1
96	134	192	1
97	135	193	1
99	138	193	1
97	134	190	1
97	135	189	1
97	135	189	1
97	135	189	1
97	135	189	1
154	172	233	1
153	171	232	1
153	171	232	1
153	171	232	1
153	171	232	1
152	170	231	1
152	170	231	1
152	170	231	1
153	171	232	1
152	170	231	1
151	169	230	1
149	167	228	1
147	165	226	1
146	164	225	1
146	164	225	1
145	164	225	1
144	167	229	1
139	164	226	1
137	162	224	1
138	163	225	1
141	166	228	1
142	167	229	1
142	167	229	1
140	165	227	1
148	173	235	1
146	171	233	1
144	169	231	1
142	167	229	1
141	166	228	1
141	166	228	1
142	167	229	1
141	168	232	1
138	166	231	1
138	166	231	1
137	165	230	1
137	165	230	1
135	163	228	1
134	162	227	1
132	160	225	1
131	159	224	1
133	161	226	1
133	161	226	1
133	161	226	1
135	163	228	1
139	167	232	1
142	170	235	1
142	170	235	1
141	169	234	1
138	164	231	1
137	163	230	1
136	162	229	1
135	161	228	1
134	160	227	1
135	161	228	1
136	162	229	1
137	163	230	1
134	160	227	1
134	160	227	1
133	159	226	1
133	159	226	1
132	158	225	1
132	158	225	1
131	157	224	1
130	157	224	1
130	159	228	1
127	158	227	1
125	156	225	1
124	155	224	1
123	154	223	1
122	153	222	1
122	153	222	1
122	153	222	1
122	153	222	1
122	153	222	1
123	154	223	1
124	155	224	1
126	157	226	1
127	158	227	1
128	159	228	1
128	159	228	1
124	157	226	1
127	160	229	1
128	161	230	1
124	157	226	1
118	151	220	1
116	149	218	1
118	151	220	1
121	154	223	1
125	158	227	1
124	157	226	1
124	157	226	1
123	156	225	1
123	156	225	1
122	155	224	1
122	155	224	1
121	154	223	1
123	155	221	1
123	155	220	1
122	154	219	1
122	154	219	1
121	153	218	1
121	153	218	1
120	152	217	1
120	152	218	1
124	156	222	1
125	157	223	1
127	159	225	1
128	160	226	1
128	159	228	1
127	158	227	1
125	156	225	1
124	155	224	1
121	153	219	1
120	152	218	1
119	151	217	1
119	151	217	1
119	151	217	1
120	152	218	1
119	154	218	1
120	155	219	1
120	155	219	1
120	155	219	1
120	157	219	1
120	157	219	1
120	157	219	1
120	157	219	1
118	158	217	1
118	158	217	1
120	159	221	1
122	161	223	1
120	159	221	1
116	155	217	1
116	155	217	1
118	157	219	1
116	155	217	1
112	151	213	1
115	154	216	1
114	153	215	1
113	152	214	1
112	151	213	1
112	151	213	1
112	151	213	1
114	153	215	1
114	153	215	1
111	153	212	1
111	154	211	1
111	154	211	1
111	154	211	1
110	153	210	1
110	153	210	1
110	153	210	1
110	153	210	1
110	153	210	1
108	151	208	1
106	149	206	1
106	149	206	1
107	150	207	1
107	150	207	1
105	148	205	1
105	145	203	1
108	146	204	1
108	145	203	1
107	144	202	1
106	143	201	1
106	143	201	1
106	143	201	1
106	143	201	1
107	144	202	1
102	139	197	1
103	140	198	1
103	140	198	1
101	138	196	1
98	135	193	1
97	134	192	1
97	134	192	1
98	135	191	1
96	135	190	1
96	136	189	1
96	136	189	1
96	136	189	1
96	136	189	1
157	175	236	1
156	174	235	1
155	173	234	1
154	172	233	1
153	171	232	1
153	171	232	1
153	171	232	1
153	171	232	1
153	171	232	1
155	173	234	1
157	175	236	1
158	176	237	1
158	176	237	1
156	174	235	1
153	171	232	1
150	169	230	1
151	174	236	1
146	171	233	1
143	168	230	1
143	168	230	1
146	171	233	1
147	172	234	1
145	170	232	1
143	168	230	1
140	165	227	1
139	164	226	1
137	162	224	1
137	162	224	1
138	163	225	1
142	167	229	1
145	170	232	1
148	173	235	1
144	171	235	1
143	171	236	1
143	171	236	1
142	170	235	1
140	168	233	1
139	167	232	1
137	165	230	1
136	164	229	1
131	159	224	1
130	158	223	1
131	159	224	1
134	162	227	1
138	166	231	1
141	169	234	1
142	170	235	1
141	169	234	1
142	168	235	1
140	166	233	1
138	164	231	1
135	161	228	1
134	160	227	1
134	160	227	1
136	162	229	1
137	163	230	1
137	163	230	1
136	162	229	1
135	161	228	1
133	159	226	1
131	157	224	1
129	155	222	1
128	154	221	1
126	153	220	1
127	156	225	1
124	155	224	1
123	154	223	1
121	152	221	1
120	151	220	1
118	149	218	1
117	148	217	1
116	147	216	1
116	147	216	1
117	148	217	1
120	151	220	1
123	154	223	1
126	157	226	1
129	160	229	1
132	163	232	1
133	164	233	1
127	160	229	1
129	162	231	1
129	162	231	1
124	157	226	1
116	149	218	1
112	145	214	1
114	147	216	1
117	150	219	1
116	149	218	1
116	149	218	1
118	151	220	1
119	152	221	1
121	154	223	1
122	155	224	1
123	156	225	1
124	158	224	1
123	155	221	1
123	155	220	1
123	155	220	1
123	155	220	1
123	155	220	1
123	155	220	1
123	155	220	1
123	155	220	1
126	158	224	1
127	159	225	1
129	161	227	1
131	163	229	1
131	163	229	1
130	162	227	1
128	160	226	1
126	158	224	1
119	151	217	1
119	151	217	1
119	151	217	1
119	151	217	1
120	152	218	1
122	154	220	1
122	157	221	1
124	159	223	1
121	156	220	1
121	156	220	1
120	157	219	1
120	157	219	1
120	157	219	1
119	156	218	1
117	157	216	1
117	157	216	1
118	157	219	1
121	160	222	1
121	160	222	1
118	157	219	1
118	157	219	1
119	158	220	1
116	155	217	1
110	149	211	1
113	152	214	1
113	152	214	1
113	152	214	1
112	151	213	1
112	151	213	1
113	152	214	1
113	152	214	1
114	154	213	1
112	152	210	1
110	153	210	1
110	153	210	1
110	153	210	1
110	153	210	1
110	153	210	1
110	153	210	1
110	153	210	1
110	153	210	1
109	152	209	1
107	150	207	1
107	150	207	1
108	151	208	1
107	150	207	1
106	149	206	1
106	146	204	1
108	146	204	1
108	145	203	1
107	144	202	1
106	143	201	1
106	143	201	1
106	143	201	1
106	143	201	1
107	144	202	1
101	138	196	1
102	139	197	1
102	139	197	1
100	137	195	1
98	135	193	1
96	133	191	1
96	133	191	1
97	134	190	1
97	136	191	1
97	137	190	1
97	137	190	1
97	137	190	1
97	137	190	1
160	178	237	1
160	178	237	1
158	176	235	1
154	172	231	1
151	169	228	1
150	168	227	1
151	169	228	1
153	171	230	1
152	170	229	1
156	174	233	1
161	179	238	1
165	183	242	1
167	185	244	1
167	185	244	1
165	183	242	1
162	182	240	1
160	181	242	1
157	181	241	1
155	179	239	1
153	177	237	1
152	176	236	1
151	175	235	1
150	174	234	1
150	174	234	1
146	170	230	1
147	171	231	1
149	173	233	1
150	174	234	1
150	174	234	1
149	173	233	1
148	172	232	1
145	170	232	1
142	169	233	1
144	170	236	1
146	172	238	1
148	174	240	1
148	174	240	1
146	172	238	1
143	169	235	1
141	167	233	1
139	165	231	1
137	163	229	1
137	163	229	1
141	167	233	1
146	172	238	1
148	174	240	1
143	169	235	1
138	164	230	1
136	162	229	1
134	160	227	1
130	156	223	1
128	154	221	1
128	154	221	1
130	156	223	1
134	160	227	1
136	162	229	1
143	169	236	1
144	170	237	1
143	169	236	1
140	166	233	1
136	162	229	1
134	160	227	1
133	159	226	1
132	159	226	1
129	158	227	1
127	158	227	1
127	158	227	1
126	157	226	1
125	156	225	1
124	155	224	1
122	153	222	1
121	152	221	1
121	152	221	1
121	152	221	1
121	152	221	1
121	152	221	1
123	154	223	1
124	155	224	1
126	157	226	1
127	158	227	1
122	155	224	1
122	155	224	1
123	156	225	1
123	156	225	1
123	156	225	1
124	157	226	1
124	157	226	1
124	157	226	1
122	155	224	1
122	155	224	1
121	154	223	1
120	153	222	1
119	152	221	1
117	150	219	1
117	150	219	1
116	150	216	1
120	152	218	1
120	152	217	1
120	152	217	1
121	153	218	1
122	154	219	1
122	154	219	1
122	154	219	1
123	155	220	1
122	154	219	1
123	155	220	1
125	157	222	1
125	157	222	1
125	157	222	1
123	156	219	1
122	154	219	1
121	153	218	1
120	152	218	1
120	152	218	1
120	152	218	1
120	152	218	1
120	152	218	1
121	153	219	1
119	154	218	1
119	154	218	1
120	155	219	1
121	156	220	1
120	157	219	1
121	158	220	1
121	158	220	1
121	158	220	1
118	158	217	1
117	157	216	1
116	153	213	1
118	155	215	1
120	157	217	1
121	158	218	1
121	158	218	1
120	157	217	1
118	155	215	1
117	154	214	1
120	157	217	1
119	156	216	1
118	155	215	1
117	154	214	1
117	154	214	1
117	154	214	1
118	155	215	1
116	156	215	1
111	151	209	1
111	151	209	1
112	152	210	1
112	152	210	1
111	151	209	1
110	150	208	1
109	149	207	1
109	149	207	1
114	154	212	1
112	152	210	1
110	150	208	1
109	149	207	1
109	149	207	1
109	149	207	1
106	146	204	1
104	144	202	1
108	146	204	1
108	145	203	1
107	144	202	1
106	143	201	1
105	142	200	1
105	142	200	1
105	142	200	1
105	142	200	1
103	140	198	1
102	139	197	1
